# 3D point list
# POINT3D_ID, X, Y, Z, R, G, B, ERROR
443 -2.607234424 -3.758515846 27.696097720 255 255 255 1.0
444 -7.415177508 -4.162855706 30.680959873 255 255 255 1.0
445 -18.695899300 -2.012796215 57.095127200 255 255 255 1.0
446 4.685220582 -20.500154354 81.485300960 255 255 255 1.0
447 -2.264784290 -8.257552928 34.161407523 255 255 255 1.0
448 -2.713058891 2.681644060 26.842259175 255 255 255 1.0
449 2.894543402 -3.580428608 29.831894673 255 255 255 1.0
450 -13.225891296 -2.637934045 60.357480862 255 255 255 1.0
451 4.137017240 -3.748794986 31.094518242 255 255 255 1.0
452 -0.346697512 2.536959346 26.442054312 255 255 255 1.0
453 -1.718187275 -3.725588094 26.558839133 255 255 255 1.0
454 -1.101336519 3.545249686 23.724710621 255 255 255 1.0
455 -2.665509367 -6.313577451 32.939895184 255 255 255 1.0
456 -5.627365417 -1.322788467 113.614042227 255 255 255 1.0
457 -12.595014839 -1.942846370 59.207013388 255 255 255 1.0
458 1.748233495 2.638828252 28.232509677 255 255 255 1.0
459 -3.208768933 -5.948854783 31.548166113 255 255 255 1.0
460 -52.182760117 -20.701522084 165.076118231 255 255 255 1.0
461 29.794816147 -21.412124243 107.564126319 255 255 255 1.0
462 -8.577931692 -3.328919693 30.648466193 255 255 255 1.0
463 -0.417096801 -19.544261132 83.993251265 255 255 255 1.0
464 11.525853510 -14.965568307 77.271866460 255 255 255 1.0
465 -1.229790141 2.751028249 25.998125114 255 255 255 1.0
466 -2.007636949 -8.022748782 33.921641503 255 255 255 1.0
467 -1.512504732 -2.892791812 35.760953431 255 255 255 1.0
468 -1.789088527 2.903638738 26.887671756 255 255 255 1.0
469 0.618904933 -4.128789060 27.700137330 255 255 255 1.0
470 -27.150641660 1.812050509 89.429724996 255 255 255 1.0
471 1.669439852 2.520768524 28.095574015 255 255 255 1.0
472 21.843587546 -28.325729629 113.741633617 255 255 255 1.0
473 -30.957438583 2.669839347 101.035826931 255 255 255 1.0
474 -2.168037427 -8.027500072 34.338217977 255 255 255 1.0
475 -13.477941466 1.789343427 53.175490440 255 255 255 1.0
476 -2.552638400 2.888536526 33.028637590 255 255 255 1.0
477 -0.139308640 -20.788709659 83.499766725 255 255 255 1.0
478 -30.671456539 2.795687111 101.291225633 255 255 255 1.0
479 -3.545206733 0.501043773 26.743797880 255 255 255 1.0
480 0.784794967 -4.201454898 27.618124797 255 255 255 1.0
481 -2.520315596 3.320774554 23.946764335 255 255 255 1.0
482 -0.687728885 2.654153520 26.979530977 255 255 255 1.0
483 -0.320192426 3.798886787 24.746065151 255 255 255 1.0
484 0.778604421 -21.058668992 84.493728525 255 255 255 1.0
485 1.112040552 2.913529425 14.981293440 255 255 255 1.0
486 -3.869683524 -3.645510720 26.058156892 255 255 255 1.0
487 30.025210228 -19.816317900 117.421078488 255 255 255 1.0
488 -17.104417248 -5.407732291 59.128234594 255 255 255 1.0
489 26.935843023 -22.838170977 115.521149581 255 255 255 1.0
490 -4.548455102 -3.430573014 25.942752559 255 255 255 1.0
491 23.702483651 -28.991964498 115.535612893 255 255 255 1.0
492 -2.015130050 -7.620816105 34.399104406 255 255 255 1.0
493 22.148211745 -28.088493256 112.718357048 255 255 255 1.0
494 -1.537578622 3.446377852 23.057494043 255 255 255 1.0
495 -29.882854648 1.746986057 102.935351277 255 255 255 1.0
496 13.560561552 -26.112348793 98.289460672 255 255 255 1.0
497 3.208804619 -3.450217692 30.351376004 255 255 255 1.0
498 -5.980038450 -19.953218970 85.183843004 255 255 255 1.0
499 9.259110520 -10.512020037 64.492679336 255 255 255 1.0
500 21.829998450 -32.488715326 114.936499814 255 255 255 1.0
501 -29.279009675 1.809337190 101.024282555 255 255 255 1.0
502 -29.655175474 1.421180368 103.910348976 255 255 255 1.0
503 -7.319091226 -3.321923212 29.438363521 255 255 255 1.0
504 -2.146147678 -3.777459973 27.589963121 255 255 255 1.0
505 -32.508755272 1.711522269 100.006561307 255 255 255 1.0
506 -4.944637809 -3.851717733 27.258747745 255 255 255 1.0
507 -12.810203212 -2.341038991 59.126134023 255 255 255 1.0
508 0.809283687 -3.656410486 27.734559379 255 255 255 1.0
509 -3.867600949 -4.623840226 29.292551709 255 255 255 1.0
510 -29.942868610 1.619264630 98.090347503 255 255 255 1.0
511 0.193727120 3.268501553 17.817186848 255 255 255 1.0
512 -0.680376104 2.608905057 26.864446561 255 255 255 1.0
513 -3.512446792 2.122274663 25.707004912 255 255 255 1.0
514 -28.967169428 3.136540663 101.989340222 255 255 255 1.0
515 -5.178386250 -3.604749395 26.249345812 255 255 255 1.0
516 8.890988947 -20.091890271 80.897427571 255 255 255 1.0
517 -1.183567434 -5.662451925 31.396727811 255 255 255 1.0
518 -0.382260903 2.129876540 27.134516233 255 255 255 1.0
519 0.805986891 2.602036330 27.190815039 255 255 255 1.0
520 2.244689173 -4.915003739 32.520005983 255 255 255 1.0
521 1.866709811 2.259011443 28.598389791 255 255 255 1.0
522 -6.070839805 -3.535818472 28.426549239 255 255 255 1.0
523 -13.022917571 -2.310331057 60.446160784 255 255 255 1.0
524 23.267207757 -19.526326875 99.658766835 255 255 255 1.0
525 3.036508076 -23.362839103 89.737632430 255 255 255 1.0
526 -34.459501870 5.732907025 109.932354874 255 255 255 1.0
527 -3.474159084 -3.589953634 27.408790987 255 255 255 1.0
528 11.472211643 -22.432093392 77.368862643 255 255 255 1.0
529 0.630108745 -3.177782145 24.707248809 255 255 255 1.0
530 -3.689938154 -3.257345275 24.533824119 255 255 255 1.0
531 -32.729305150 -14.716769718 107.167657413 255 255 255 1.0
532 -3.437703984 0.477679981 26.135955463 255 255 255 1.0
533 22.199868747 3.487461390 109.934907130 255 255 255 1.0
534 12.551829972 -23.173642738 76.550097142 255 255 255 1.0
535 -6.355818500 -2.995065975 25.829529516 255 255 255 1.0
536 -0.735989789 -3.489625028 25.752135835 255 255 255 1.0
537 25.242251533 -16.498733734 94.484685633 255 255 255 1.0
538 -2.268255262 -6.971986155 29.797927467 255 255 255 1.0
539 -0.438465271 2.470653635 23.248835196 255 255 255 1.0
540 30.075335260 -2.070552088 114.042252161 255 255 255 1.0
541 18.696535960 -13.987136715 74.569782656 255 255 255 1.0
542 12.259284507 -21.560001354 78.120098276 255 255 255 1.0
543 6.991259390 -11.202697120 61.889281689 255 255 255 1.0
544 -0.088147236 -2.720895544 25.756457972 255 255 255 1.0
545 23.745346194 2.559612589 110.297488059 255 255 255 1.0
546 -0.786975824 -3.138800678 24.467194701 255 255 255 1.0
547 6.303679048 -15.553920165 62.281552917 255 255 255 1.0
548 18.258442909 -15.219357436 74.361536508 255 255 255 1.0
549 15.795182957 -30.490116552 101.419496421 255 255 255 1.0
550 -6.408227533 -2.919033741 25.845215130 255 255 255 1.0
551 10.751272572 -3.044604754 55.559369743 255 255 255 1.0
552 6.818219946 -11.373059200 61.790102599 255 255 255 1.0
553 -4.718263833 0.649175098 79.324491638 255 255 255 1.0
554 -1.037095711 2.175199522 29.203089148 255 255 255 1.0
555 21.594597415 -18.372206445 88.379604396 255 255 255 1.0
556 18.613713453 -14.410162244 73.413888207 255 255 255 1.0
557 0.194043578 -3.377644921 24.525281931 255 255 255 1.0
558 -2.080449374 3.099878353 22.937130107 255 255 255 1.0
559 -2.665995047 3.297101826 22.493442333 255 255 255 1.0
560 -2.916564406 -3.139270402 24.637494461 255 255 255 1.0
561 -1.676437987 -3.129733040 24.614085787 255 255 255 1.0
562 -1.165829264 -3.277761381 24.657093790 255 255 255 1.0
563 -1.356128432 -3.157250465 24.576286816 255 255 255 1.0
564 48.303665603 -5.642002767 177.668727875 255 255 255 1.0
565 -4.608574660 -3.396245254 24.354438129 255 255 255 1.0
566 8.912548207 -2.838691976 47.874011998 255 255 255 1.0
567 8.178440814 -3.752231141 48.062493642 255 255 255 1.0
568 13.725876267 -26.255947190 92.614093340 255 255 255 1.0
569 -1.597554951 3.534031558 21.950433738 255 255 255 1.0
570 -0.702796558 -3.380004747 24.430720356 255 255 255 1.0
571 0.610354271 2.701636446 17.049702422 255 255 255 1.0
572 24.579492909 2.303473859 111.926806167 255 255 255 1.0
573 0.100302889 -3.340330039 24.477375108 255 255 255 1.0
574 -4.245360097 -3.667023703 25.615340728 255 255 255 1.0
575 22.799892569 3.021222348 109.453597893 255 255 255 1.0
576 -5.066088494 -3.402498362 24.828923555 255 255 255 1.0
577 -7.389054516 -3.735595177 27.395590363 255 255 255 1.0
578 -1.984717249 2.486483076 24.244961172 255 255 255 1.0
579 1.851380789 -3.198996084 25.784415169 255 255 255 1.0
580 -4.444881071 -14.408278007 62.632886689 255 255 255 1.0
581 -2.143524723 -3.584906331 25.720130613 255 255 255 1.0
582 -2.629442939 -3.564868044 26.781267236 255 255 255 1.0
583 -0.566079994 -14.729066393 62.527026046 255 255 255 1.0
584 -4.045833086 -3.562180435 24.485308310 255 255 255 1.0
585 -5.005721661 -14.915745974 64.524039688 255 255 255 1.0
586 -3.798163428 -3.631798738 26.415195344 255 255 255 1.0
587 1.331051734 2.427894834 26.879914308 255 255 255 1.0
588 6.380801163 -16.229256712 62.788841363 255 255 255 1.0
589 -2.429136561 -5.829252100 29.010991282 255 255 255 1.0
590 -0.183314450 -3.449034473 24.518643664 255 255 255 1.0
591 -1.929364645 2.790283200 25.977306278 255 255 255 1.0
592 -5.832430523 2.105599586 26.821747611 255 255 255 1.0
593 8.483689378 2.748843831 45.954739480 255 255 255 1.0
594 3.122021661 -3.471826876 29.124006118 255 255 255 1.0
595 -4.487871516 -3.492821906 24.435300658 255 255 255 1.0
596 -3.234284399 -3.242476050 24.520714148 255 255 255 1.0
597 0.185510896 -3.505212672 24.537816619 255 255 255 1.0
598 -24.737869533 2.561304739 78.422965196 255 255 255 1.0
599 -0.717323137 -14.917688505 65.180011596 255 255 255 1.0
600 42.012907160 -0.695498107 155.216262012 255 255 255 1.0
601 -0.810886724 2.567234271 23.760281495 255 255 255 1.0
602 0.375285458 3.069456466 10.300650363 255 255 255 1.0
603 -4.880204315 -3.318094671 24.726810269 255 255 255 1.0
604 -0.034438341 -2.850468493 25.759407275 255 255 255 1.0
605 8.104877621 -11.273908784 58.134861151 255 255 255 1.0
606 -4.890372508 -15.031478307 65.429720068 255 255 255 1.0
607 -2.121227182 -0.549259040 81.406610477 255 255 255 1.0
608 -0.198988512 -3.249023074 24.643356418 255 255 255 1.0
609 0.373088299 2.324602346 24.273232420 255 255 255 1.0
610 -0.488561247 -3.653272139 26.310980430 255 255 255 1.0
611 1.214420678 -16.508696683 64.156381101 255 255 255 1.0
612 23.473169296 -17.110828392 91.689584393 255 255 255 1.0
613 -2.763346242 3.260660780 22.275712036 255 255 255 1.0
614 -5.760765925 -13.633459116 65.076513714 255 255 255 1.0
615 29.653508127 -3.965360001 114.478360935 255 255 255 1.0
616 17.976577239 -12.318640722 74.908241391 255 255 255 1.0
617 -3.406878077 0.448640448 26.122801764 255 255 255 1.0
618 -1.652979716 -3.145888902 24.605722305 255 255 255 1.0
619 -2.036742850 2.474271835 24.202947704 255 255 255 1.0
620 -2.923914977 2.392690071 24.089680738 255 255 255 1.0
621 -3.526614038 1.959092122 24.454239751 255 255 255 1.0
622 -10.458504684 -1.623919014 49.140390399 255 255 255 1.0
623 2.429779694 -3.141429292 26.181568465 255 255 255 1.0
624 1.139386395 -3.281898651 25.115082603 255 255 255 1.0
625 -1.940066682 -3.177813562 24.333150376 255 255 255 1.0
626 15.386946081 4.437356228 104.129412426 255 255 255 1.0
627 3.426020008 2.102809366 27.015950762 255 255 255 1.0
628 17.980945561 -26.796250877 96.321792912 255 255 255 1.0
629 -4.304203602 1.921841047 24.034742232 255 255 255 1.0
630 8.626279944 -2.386157179 47.719037621 255 255 255 1.0
631 13.244257437 -0.126855399 77.083300611 255 255 255 1.0
632 -3.849236832 -2.246772943 26.188828171 255 255 255 1.0
633 -1.947830788 2.948145916 25.325476022 255 255 255 1.0
634 -23.595784718 1.907625294 78.199308371 255 255 255 1.0
635 -23.334878257 -19.596396270 115.026136480 255 255 255 1.0
636 -23.109027684 1.358885601 76.921511193 255 255 255 1.0
637 -10.621738638 -1.024548489 49.170496569 255 255 255 1.0
638 11.396555168 -4.037492613 56.338046054 255 255 255 1.0
639 11.836129951 -0.267271078 74.247271749 255 255 255 1.0
640 -5.565362901 -3.236093236 25.303139352 255 255 255 1.0
641 -2.062377899 2.654865502 25.341235840 255 255 255 1.0
642 -3.901160222 -2.710098382 25.750254757 255 255 255 1.0
643 -0.938320545 -3.091166319 24.721306972 255 255 255 1.0
644 -0.268664882 -3.523995341 24.389398873 255 255 255 1.0
645 2.107022632 2.380108178 25.820218563 255 255 255 1.0
646 -23.976356611 2.603564103 78.126135521 255 255 255 1.0
647 14.811127740 -7.221287891 48.079628895 255 255 255 1.0
648 -4.011977943 -3.602372615 24.424213557 255 255 255 1.0
649 -2.539983644 2.506179308 24.272982498 255 255 255 1.0
650 1.196825904 2.257642957 11.993251303 255 255 255 1.0
651 -0.161702170 3.228323296 16.154716772 255 255 255 1.0
652 -2.859338367 2.633672231 23.979539881 255 255 255 1.0
653 -3.873144720 -3.654342543 25.058422641 255 255 255 1.0
654 13.895495003 -18.912596118 75.255960134 255 255 255 1.0
655 10.831606447 -2.927387517 55.201489070 255 255 255 1.0
656 1.479779519 -3.263621592 25.398815065 255 255 255 1.0
657 -22.919331450 1.626575379 77.570023100 255 255 255 1.0
658 0.521436458 2.322612715 24.330160978 255 255 255 1.0
659 0.534754343 -3.500375951 24.531832349 255 255 255 1.0
660 -5.448398197 -3.259488646 25.291086544 255 255 255 1.0
661 6.281753831 -14.742000434 65.319431535 255 255 255 1.0
662 -1.765901382 -3.232944661 24.536438949 255 255 255 1.0
663 5.353383172 -3.149259218 48.440394377 255 255 255 1.0
664 2.116969849 -3.063572877 26.086459358 255 255 255 1.0
665 2.410256289 -0.946355268 53.884428628 255 255 255 1.0
666 -5.838147704 -4.889603927 29.936472987 255 255 255 1.0
667 -12.923473231 1.009455915 50.963755983 255 255 255 1.0
668 -0.096796095 -3.301374754 24.339790624 255 255 255 1.0
669 -1.136399717 2.603429319 25.369406374 255 255 255 1.0
670 0.909237874 2.659368200 14.373455033 255 255 255 1.0
671 5.379930513 -3.079371014 48.265545165 255 255 255 1.0
672 -1.349957448 2.786768105 23.806536405 255 255 255 1.0
673 0.234639745 3.074070786 11.559725700 255 255 255 1.0
674 -4.183485965 2.087249874 24.151028329 255 255 255 1.0
675 17.615193992 -13.384709974 74.897197993 255 255 255 1.0
676 -5.801590237 -3.151603174 25.425904523 255 255 255 1.0
677 -2.813084600 2.597249974 24.138408173 255 255 255 1.0
678 -6.612035322 -3.080542491 26.010077227 255 255 255 1.0
679 -6.329545351 -3.027907818 25.875516022 255 255 255 1.0
680 -4.459873507 -3.311028384 24.369615683 255 255 255 1.0
681 12.682376802 -14.182126000 62.052215650 255 255 255 1.0
682 8.799320619 -2.296098644 47.461708882 255 255 255 1.0
683 -1.358668056 3.267092728 22.454797162 255 255 255 1.0
684 1.638184010 -3.157280649 25.609562756 255 255 255 1.0
685 6.232674534 -12.111902889 62.951843311 255 255 255 1.0
686 26.466598890 1.945777769 107.693722820 255 255 255 1.0
687 25.593035965 3.061626433 115.525130040 255 255 255 1.0
688 -2.032101375 2.722707358 23.814573927 255 255 255 1.0
689 -0.657985810 3.482027134 22.686329890 255 255 255 1.0
690 -23.514823149 1.574101477 75.903339540 255 255 255 1.0
691 1.060094557 -14.005582526 62.916941128 255 255 255 1.0
692 -0.362170728 -2.052675628 25.920408705 255 255 255 1.0
693 -7.119610993 -3.185556239 26.417471759 255 255 255 1.0
694 11.671501788 -23.738534616 77.451320205 255 255 255 1.0
695 -3.227911859 1.569486067 11.746449451 255 255 255 1.0
696 -1.876006295 2.801939788 23.804645599 255 255 255 1.0
697 0.996844941 -13.959200192 62.293800925 255 255 255 1.0
698 8.126484684 -18.053044587 66.595519488 255 255 255 1.0
699 1.957516999 2.304119527 25.874100687 255 255 255 1.0
700 -4.066320407 -3.495037345 24.380886027 255 255 255 1.0
701 1.217401306 1.898963652 25.173503537 255 255 255 1.0
702 -2.238108606 2.740290941 25.512432839 255 255 255 1.0
703 7.666124005 -11.132747695 56.828485197 255 255 255 1.0
704 -4.444529637 -3.232296674 24.562558656 255 255 255 1.0
705 9.320670280 -3.473276681 48.276621779 255 255 255 1.0
706 -3.599260684 -3.351467235 24.446125797 255 255 255 1.0
707 -3.618222932 -0.893881266 78.800818779 255 255 255 1.0
708 0.167362573 2.054775516 24.455367584 255 255 255 1.0
709 -3.069216819 -3.419363188 25.749218701 255 255 255 1.0
710 14.983693066 -19.691762179 76.494421272 255 255 255 1.0
711 -3.451835661 -3.972959505 25.532233475 255 255 255 1.0
712 -1.378030562 2.873963119 23.309599817 255 255 255 1.0
713 -2.534251148 -1.206244746 97.021638222 255 255 255 1.0
714 -5.791461756 -3.095073095 25.461602347 255 255 255 1.0
715 13.754733252 2.483633419 45.325242047 255 255 255 1.0
716 0.222281340 2.837713791 11.548529735 255 255 255 1.0
717 2.349385558 -2.997264109 26.357293577 255 255 255 1.0
718 11.416679111 -23.590746856 76.841430163 255 255 255 1.0
719 -2.023290095 2.741789746 23.653560482 255 255 255 1.0
720 42.164291533 -5.929129429 156.500436451 255 255 255 1.0
721 26.243603222 -17.261614327 98.599261870 255 255 255 1.0
722 -10.670734334 2.804827707 31.936858360 255 255 255 1.0
723 0.564185029 -3.649630059 24.532571801 255 255 255 1.0
724 3.525338672 -3.529024015 27.599347176 255 255 255 1.0
725 -2.534941360 2.042735715 28.382121753 255 255 255 1.0
726 -7.497217426 -3.089131059 26.690571161 255 255 255 1.0
727 9.762566886 -3.399713874 48.090100472 255 255 255 1.0
728 6.192027854 2.807903786 36.410643911 255 255 255 1.0
729 11.444917372 -19.477297713 77.934690976 255 255 255 1.0
730 -6.366007191 -4.039873730 27.860486964 255 255 255 1.0
731 -4.931686746 -3.473690285 24.891230488 255 255 255 1.0
732 6.131497511 -15.810565936 61.957968803 255 255 255 1.0
733 23.157100589 -14.810085616 90.307340774 255 255 255 1.0
734 -23.347564700 1.362174095 74.716275393 255 255 255 1.0
735 -2.017895321 -3.372540007 25.732428857 255 255 255 1.0
736 0.173278167 -3.916784169 24.968416732 255 255 255 1.0
737 -23.230373839 2.323536760 75.368904115 255 255 255 1.0
738 -0.376859912 3.281796404 17.149753999 255 255 255 1.0
739 1.451340132 1.911964194 25.272079764 255 255 255 1.0
740 -2.476284902 2.417471916 24.050873197 255 255 255 1.0
741 -5.664057285 -3.114694323 25.278486716 255 255 255 1.0
742 0.556241025 2.436115407 25.508205747 255 255 255 1.0
743 -5.518422146 2.082546347 25.174201183 255 255 255 1.0
744 -7.151856139 -3.791398297 27.727385020 255 255 255 1.0
745 -22.613722700 -19.007479530 112.981907641 255 255 255 1.0
746 -4.971658841 -13.632151751 63.107704358 255 255 255 1.0
747 13.456568744 -7.076707780 47.041802048 255 255 255 1.0
748 17.828676484 -14.955711790 74.568616783 255 255 255 1.0
749 0.898469177 2.634453046 14.350927023 255 255 255 1.0
750 -5.190745352 -3.126247327 24.868963187 255 255 255 1.0
751 0.622594132 2.683323342 17.076044035 255 255 255 1.0
752 -6.871587485 -3.442115859 26.614819464 255 255 255 1.0
753 -5.077281863 -14.199870393 64.507795475 255 255 255 1.0
754 -1.112819523 2.402449475 24.165079479 255 255 255 1.0
755 -4.399197006 -3.520143382 24.365408922 255 255 255 1.0
756 8.066411515 -3.246197776 48.109401570 255 255 255 1.0
757 -7.530931896 -3.184814920 26.636177721 255 255 255 1.0
758 -2.726379649 -4.151553725 26.178466098 255 255 255 1.0
759 25.464873060 2.048517018 110.545864839 255 255 255 1.0
760 -1.749890299 2.565692040 28.770460912 255 255 255 1.0
761 2.963058995 -2.977103873 26.764692591 255 255 255 1.0
762 0.923791575 2.647590562 14.370158904 255 255 255 1.0
763 -2.465252968 -3.200665614 24.482128035 255 255 255 1.0
764 -3.628876033 -4.276871443 26.140633693 255 255 255 1.0
